accuracy,loss,val_accuracy,val_loss,learning_rate
0.5871707201004028,1.2235559225082397,0.6826552748680115,0.941278874874115,0.0010000000474974513
0.6534590125083923,0.9931145906448364,0.7160599827766418,0.8151689767837524,0.0010000000474974513
0.6723067164421082,0.9373992085456848,0.7331905961036682,0.7854698896408081,0.0010000000474974513
0.6769115328788757,0.913772702217102,0.740899384021759,0.7383846640586853,0.0010000000474974513
0.6895480751991272,0.8807196617126465,0.7310492396354675,0.7307500243186951,0.0010000000474974513
0.7023987770080566,0.8494051098823547,0.7468950748443604,0.6933467388153076,0.0010000000474974513
0.7108588814735413,0.831271767616272,0.762312650680542,0.6781563758850098,0.0010000000474974513
0.711715579032898,0.8266929984092712,0.7588865160942078,0.6866065263748169,0.0010000000474974513
0.71150141954422,0.8156235218048096,0.7533190846443176,0.6813211441040039,0.0010000000474974513
0.7121439576148987,0.8031200766563416,0.7880085706710815,0.6291731595993042,0.0010000000474974513
0.7194259762763977,0.7991089224815369,0.7768736481666565,0.6319382190704346,0.0010000000474974513
0.7247804403305054,0.7793571352958679,0.7875803112983704,0.6075475811958313,0.0010000000474974513
0.7300278544425964,0.7813108563423157,0.7888650894165039,0.5935619473457336,0.0010000000474974513
0.7338830828666687,0.7494471073150635,0.7880085706710815,0.596015214920044,0.0010000000474974513
0.73324054479599,0.7616572976112366,0.778586745262146,0.5934856534004211,0.0010000000474974513
0.7343114018440247,0.7475801110267639,0.7820128202438354,0.5979117751121521,0.0010000000474974513
0.7366673946380615,0.7372592687606812,0.7978586554527283,0.5730792284011841,0.0010000000474974513
0.7370957136154175,0.7367983460426331,0.791862964630127,0.5715916752815247,0.0010000000474974513
0.7392375469207764,0.7317407131195068,0.7897216081619263,0.5771116614341736,0.0010000000474974513
0.7418076395988464,0.7233788967132568,0.7922912240028381,0.5848822593688965,0.0010000000474974513
0.7433069348335266,0.7202184200286865,0.8068522214889526,0.5678250789642334,0.0010000000474974513
0.7482330203056335,0.7095354199409485,0.7892933487892151,0.5940955877304077,0.0010000000474974513
0.7485542893409729,0.7186189293861389,0.7901498675346375,0.5791703462600708,0.0010000000474974513
0.7485542893409729,0.7163301706314087,0.7910064458847046,0.611994743347168,0.0010000000474974513
0.7518740892410278,0.7074186205863953,0.7952890992164612,0.5827432870864868,0.0010000000474974513
0.75497967004776,0.6930981874465942,0.7892933487892151,0.5909746885299683,0.0010000000474974513
0.7604411840438843,0.6874120235443115,0.7952890992164612,0.5635890960693359,0.0010000000474974513
0.7536945939064026,0.6954267024993896,0.791862964630127,0.5862038135528564,0.0010000000474974513
0.7523024082183838,0.6968376040458679,0.8064239621162415,0.5446260571479797,0.0010000000474974513
0.7605482935905457,0.6830714344978333,0.8047109246253967,0.566495418548584,0.0010000000474974513
0.75497967004776,0.6932821869850159,0.7982869148254395,0.5798136591911316,0.0010000000474974513
0.7611908316612244,0.689386785030365,0.7991434931755066,0.555208146572113,0.0010000000474974513
0.7629042863845825,0.6659414768218994,0.7991434931755066,0.5695749521255493,0.0010000000474974513
